"WOS:000244229800041";"Perry, L"
"WOS:000244229800041";"Dickau, R"
"WOS:000244229800041";"Zarrillo, S"
"WOS:000244229800041";"Holst, I"
"WOS:000244229800041";"Pearsall, DM"
"WOS:000244229800041";"Piperno, DR"
"WOS:000244229800041";"Berman, MJ"
"WOS:000244229800041";"Cooke, RG"
"WOS:000244229800041";"Rademaker, K"
"WOS:000244229800041";"Ranere, AJ"
"WOS:000244229800041";"Raymond, JS"
"WOS:000244229800041";"Sandweiss, DH"
"WOS:000244229800041";"Scaramelli, F"
"WOS:000244229800041";"Tarble, K"
"WOS:000244229800041";"Zeidler,JA"
"WOS:000246290900005";"Rojas,RR"
"WOS:000251945000006";"Fernandez, S"
"WOS:000251945000006";"de Cabeza,LM"
"WOS:000257136200003";"Linares,LB"
"WOS:000257136200005";"Chela-Flores,G"
"WOS:000257136200006";"Bruzual,R"
"WOS:000257136200007";"Nava,M"
"WOS:000257136200008";"Obediente,E"
"WOS:000257136200002";"Chela-Flores, B"
"WOS:000257136200002";"Chela-Flores,G"
"WOS:000253048400028";"Finol,JE"
"WOS:000247752600001";"Plaza,AG"
"WOS:000242628700021";"Zapata,RC"
"WOS:000242628700002";"Penin,J"
"WOS:000242628700003";"Quintana,HJ"
"WOS:000242628700012";"Esteban,CV"
"WOS:000241976700005";"Martinez,I"
"WOS:000239824900027";"Fabre,RG"
"WOS:000244794200004";"Casique,I"
"WOS:000244707900005";"Finol,JE"
"WOS:000238897800008";"Suarez,ML"
"WOS:000238514200021";"Montaldo,G"
"WOS:000237933000006";"Zucchi,A"
"WOS:000244444700007";"Sedano,M"
"WOS:000245541800002";"Chela-Flores,G"
"WOS:000239053200018";"Kotani,AS"
"WOS:000242906700016";"Amodio,E"
"WOS:000233669500004";"Niaz,M"
"WOS:000231931900008";"Scapoli, C"
"WOS:000231931900008";"Goebl, H"
"WOS:000231931900008";"Sobota, S"
"WOS:000231931900008";"Mamolini, E"
"WOS:000231931900008";"Rodriguez-Larralde, A"
"WOS:000231931900008";"Barrai,I"
"WOS:000237251700007";"Rosales,A"
"WOS:000231965100007";"Castro,LAG"
"WOS:000230009300010";"Jaffe,K"
"WOS:000239694800002";"Quezada, S"
"WOS:000239694800002";"Acevedo,EM"
"WOS:000233361400045";"Valero,AE"
"WOS:000228101000005";"Gimenez,LA"
